,dept_abb,course_num,section,instructor_first_name,instructor_last_name,quarter,year,overall_ratings,content_ratings,contribution_ratings,effectiveness_ratings,interest_ratings,amount_learned_ratings,grading_ratings,user_email,user_password,would_take_again,homework_amount,user_country,user_city,is_recorded,teaching_style,participation_weight,level_of_group_work,exam_weight,ReportedCount,exam_difficulty,DateOfReview
13024,TMKTG,445.0,A,Rupinder,Jindal,SU,19.0,4.57,4.57,4.69,4.69,4.78,4.78,4.78,ewaters@att.net,2B702l8=9e,55.07,1.65,India,Shanghai,yes,online,3.37,1.61,2.46,1,4.82,07/23/2019
13025,TMKTG,448.0,A,Gregg,Arnold,SP,19.0,3.92,4.0,4.13,4.0,4.25,3.67,4.0,pakaste@verizon.net,VzmiTU@dS=,48.63,1.27,Canada,Mumbai,no,group work focused,4.31,3.19,1.16,9,1.99,05/26/2019
13026,TMKTG,450.0,A,S.,Kucuk,AU,18.0,4.0,4.1,4.64,4.5,4.17,3.83,3.0,jbuchana@msn.com,aO8X3@NlX1,6.01,1.55,China,Mumbai,no,group work focused,1.29,0.4,3.46,15,4.09,09/30/2018
13027,TMKTG,450.0,B,Gregory,Rose,AU,18.0,3.67,3.7,3.83,3.5,4.0,3.7,3.75,murty@icloud.com,YAKIFR6wR=,14.84,4.89,India,Tokyo,no,industry example based,3.92,4.16,4.59,15,0.08,09/30/2018
13028,TMKTG,460.0,A,Rupinder,Jindal,WI,19.0,4.7,4.17,4.92,4.93,4.83,4.5,4.83,mhanoh@yahoo.com,1rmSAYKp-&,77.9,2.02,Japan,Tokyo,yes,online,0.6,4.87,3.51,4,1.39,01/31/2019
13029,TMKTG,460.0,B,Rupinder,Jindal,WI,19.0,4.0,4.29,4.83,4.56,4.65,4.14,4.25,jimmichie@mac.com,2#=bfP-hzs,38.11,4.52,Canada,Vancouver,yes,industry example based,0.2,0.54,3.29,13,1.63,01/31/2019
13030,TMKTG,475.0,A,Rupinder,Jindal,SP,19.0,4.62,4.58,4.81,4.77,4.77,4.81,4.58,paley@me.com,ReD06Orau7,2.75,4.47,Canada,Toronto,no,industry example based,4.59,0.49,4.34,13,0.49,05/26/2019
13031,TMKTG,475.0,B,Rupinder,Jindal,SP,19.0,4.33,4.61,4.5,4.7,4.5,4.5,4.5,hoangle@me.com,Rr0~I8nW0S,31.45,3.64,Japan,Vancouver,no,visual,1.98,1.93,2.97,3,2.96,05/26/2019
13032,TMKTG,480.0,A,Eugene,Sivadas,WI,19.0,3.5,3.63,3.75,3.63,3.72,3.68,3.38,chunzi@gmail.com,C23*64NuIu,83.37,2.09,China,Osaka,no,online,2.86,1.0,4.66,4,1.16,01/31/2019
13033,TMKTG,490.0,A,Bruce,Worobec,SP,19.0,4.75,4.75,4.75,4.75,4.75,4.75,4.9,sravani@live.com,D0ILf2Nt4g,61.55,3.59,India,Mumbai,yes,visual,1.84,1.22,1.25,14,4.16,05/26/2019
13034,TMMBA,500.0,A,Molly,Breysse,AU,18.0,3.31,3.06,3.31,3.33,4.08,3.3,3.08,cisugrad@yahoo.ca,r52ubZ-Z8D,33.96,2.66,China,Vancouver,yes,group work focused,0.11,2.07,1.58,9,0.99,09/30/2018
13035,TMMBA,500.0,A,Gregory,Bigley,AU,18.0,4.59,4.42,4.85,4.83,4.7,4.31,4.35,ntegrity@optonline.net,vJ8x2_%5&Y,62.68,1.42,China,Osaka,yes,alternative resource heavy,1.65,3.79,4.61,8,0.01,09/30/2018
13036,TMMBA,501.0,A,Alexis,Leon,SP,19.0,3.39,3.61,4.13,3.83,3.9,3.32,2.25,isorashi@yahoo.com,FK==vCg?+5,81.21,4.08,India,Shanghai,yes,visual,3.23,0.74,4.12,12,4.25,05/26/2019
13037,TMMBA,502.0,A,Sarah,McVay,WI,19.0,4.84,4.82,4.93,4.9,4.84,4.82,4.66,gemmell@gmail.com,HT2tae=090,72.34,2.77,Canada,Toronto,no,group work focused,3.79,2.28,4.81,5,4.18,01/31/2019
13038,TMMBA,503.0,A,Foad,Iravani,WI,19.0,4.17,4.19,4.69,4.5,4.58,4.2,4.25,crobles@live.com,29u7YKa4Ns,43.68,2.91,Canada,Shanghai,no,visual,1.48,1.16,1.47,13,3.37,01/31/2019
13039,TMMBA,504.0,A,David,Tan,SP,19.0,3.8,3.75,4.62,4.56,4.19,3.69,3.67,gastown@yahoo.ca,ctw~i5D1s8,73.55,1.44,India,Tokyo,no,online,4.61,2.87,2.94,10,4.02,05/26/2019
13040,TMMBA,505.0,A,Shailendra,Jain,SU,19.0,4.39,4.39,4.81,4.63,4.71,4.27,4.0,bflong@optonline.net,3OsQBHFH1T,28.79,3.11,India,Vancouver,yes,industry example based,1.41,0.28,0.84,13,4.01,07/23/2019
13041,TMMBA,507.0,A,Debra,Glassman,SU,19.0,4.38,4.2,4.72,4.63,4.63,4.57,4.14,skajan@me.com,v0YVhhxG8y,71.44,1.58,Canada,Mumbai,no,group work focused,0.11,4.35,0.68,6,0.25,07/23/2019
13042,TMMBA,510.0,A,Molly,Breysse,WI,19.0,4.14,4.06,4.29,4.3,4.53,4.06,4.63,elmer@mac.com,YSI@&dV906,43.31,2.5,Canada,Mumbai,no,powerpoint driven,1.44,2.75,1.86,3,0.54,01/31/2019
13043,TMMBA,510.0,A,Bruce,Avolio,WI,19.0,4.7,4.67,4.83,4.76,4.67,4.7,4.0,frederic@msn.com,u57@^YXzMT,60.08,3.88,China,Tokyo,yes,powerpoint driven,2.85,2.37,4.44,8,4.53,01/31/2019
13044,TMMBA,512.0,A,Lance,Young,SP,19.0,4.98,4.96,5.0,5.0,4.96,4.93,4.9,gregh@comcast.net,ML%OL4QdYf,22.43,3.96,Canada,Vancouver,no,group work focused,2.9,1.8,2.1,0,3.43,05/26/2019
13045,TMMBA,514.0,A,Emisa,Nategh,SU,19.0,4.36,4.5,4.7,4.17,4.83,4.17,4.79,stinson@gmail.com,6WiXwYZwbE,14.23,4.75,Japan,Tokyo,yes,problem based,0.68,2.98,4.5,14,3.0,07/23/2019
13046,TMMBA,514.0,A,Mark,Hillier,SU,19.0,4.2,4.05,4.5,4.5,4.5,3.88,4.5,mrdvt@msn.com,Mps3qgq~66,24.41,4.44,Canada,Shanghai,no,online,2.54,2.3,1.03,10,0.98,07/23/2019
13047,TMMBA,515.0,A,Warren,Boeker,AU,18.0,4.15,4.15,4.73,4.45,4.23,4.09,4.23,heckerman@aol.com,K6O^47ZXyg,20.14,2.8,Canada,Shanghai,no,alternative resource heavy,0.18,2.45,1.16,15,0.46,09/30/2018
13048,TMMBA,515.0,B,Warren,Boeker,AU,18.0,3.86,3.68,4.13,4.19,3.92,3.68,3.88,grolschie@sbcglobal.net,Z+yD0GyPdI,95.64,1.31,Canada,Mumbai,no,online,1.95,4.52,2.47,7,2.85,09/30/2018
13049,TMMBA,516.0,A,Issariya,Sirichakwal,AU,18.0,4.85,4.77,4.92,4.92,4.92,4.85,4.81,ylchang@comcast.net,yf5QA~n0A!,73.24,4.91,Canada,Toronto,no,group work focused,2.23,3.34,0.9,1,2.77,09/30/2018
13050,TMMBA,516.0,B,Issariya,Sirichakwal,AU,18.0,4.88,4.84,4.92,4.92,4.95,4.88,4.79,njpayne@msn.com,9WeQ17d6#L,96.75,3.79,Canada,Mumbai,no,group work focused,1.71,0.31,1.49,12,4.13,09/30/2018
13051,TMMBA,517.0,A,Sarah,Shaikh,AU,18.0,4.69,4.36,4.69,4.59,4.76,4.65,4.69,johndo@icloud.com,KE^8h%*C7h,71.4,2.11,Canada,Mumbai,no,industry example based,4.18,0.79,4.5,0,0.76,09/30/2018
13052,TMMBA,517.0,B,Sarah,Shaikh,AU,18.0,4.81,4.71,4.84,4.77,4.78,4.63,4.75,dieman@yahoo.ca,93f8NT&r7H,34.29,3.19,Japan,Tokyo,no,online,3.65,2.96,1.59,1,4.9,09/30/2018
13053,TMMBA,519.0,A,Patrick,Bettin,SP,19.0,4.82,4.82,4.91,4.87,4.91,4.87,4.87,hmbrand@yahoo.ca,7g8LI9g5-Y,21.46,0.66,Japan,Toronto,yes,group work focused,2.62,0.02,2.9,1,1.24,05/26/2019
13054,TMMBA,519.0,B,Patrick,Bettin,SP,19.0,4.91,4.91,4.94,4.91,4.97,4.87,4.91,tjensen@aol.com,l7B214a-+8,91.19,1.11,India,Toronto,yes,visual,0.2,4.07,4.53,3,2.16,05/26/2019
13055,TMMBA,523.0,A,Christina,Fong,AU,18.0,4.92,4.9,4.94,4.9,4.86,4.92,4.81,nacho@outlook.com,x8+dDnJldw,88.4,3.29,China,Vancouver,yes,alternative resource heavy,1.97,0.28,3.76,9,0.11,09/30/2018
13056,TMMBA,524.0,A,Michael,Johnson,SP,19.0,4.78,4.78,4.78,4.82,4.82,4.73,4.58,gtewari@att.net,1fR7hHI?7j,23.6,0.8,India,Tokyo,yes,group work focused,2.56,0.62,1.75,15,2.44,05/26/2019
13057,TMMBA,524.0,B,Michael,Johnson,SP,19.0,4.82,4.69,4.88,4.88,4.85,4.78,4.41,facet@aol.com,g9a~Ps9rV=,28.26,4.8,China,Vancouver,no,online,1.55,2.55,2.78,6,0.89,05/26/2019
13058,TMMBA,526.0,A,Scott,Reynolds,AU,18.0,4.81,4.81,4.91,4.91,4.79,4.7,4.59,solomon@msn.com,kt+MT8#0X2,98.3,0.5,Canada,Osaka,no,visual,4.99,3.53,2.15,15,2.18,09/30/2018
13059,TMMBA,528.0,A,Rebecca,Lovell,WI,19.0,4.88,4.78,4.88,4.88,4.88,4.78,4.82,mirod@yahoo.com,7hESV24uXc,62.16,2.25,China,Mumbai,no,alternative resource heavy,2.43,2.44,0.26,9,0.14,01/31/2019
13060,TMMBA,528.0,B,Rebecca,Lovell,WI,19.0,4.5,4.33,4.73,4.59,4.67,4.5,4.25,jyoliver@sbcglobal.net,Wv3kGe9c7O,2.63,4.26,Canada,Mumbai,no,visual,3.8,1.04,0.37,2,4.52,01/31/2019
13061,TMMBA,528.0,C,Sasa,Frljanic,WI,19.0,4.3,4.17,4.71,4.62,4.75,4.17,4.57,rfoley@sbcglobal.net,rpgrW21EF~,24.0,4.63,Japan,Mumbai,no,alternative resource heavy,4.62,1.56,0.7,2,3.58,01/31/2019
13062,TMMBA,528.0,D,Sasa,Frljanic,WI,19.0,4.2,4.4,4.69,4.55,4.63,4.55,4.29,jmorris@comcast.net,vd9K$0zO%8,24.85,4.01,Canada,Mumbai,no,powerpoint driven,1.1,1.95,2.42,2,2.32,01/31/2019
13063,TMMBA,552.0,A,H,Steensma,SP,19.0,4.6,4.54,4.75,4.71,4.54,4.32,4.54,lpalmer@att.net,s3L6vKOgJ#,55.6,0.18,Japan,Vancouver,no,group work focused,1.25,2.29,0.49,11,0.8,05/26/2019
13064,TMMBA,552.0,B,H,Steensma,SP,19.0,4.58,4.39,4.7,4.58,4.5,4.23,4.0,cderoove@verizon.net,9P!nYKItm3,17.59,3.0,India,Tokyo,no,powerpoint driven,4.68,4.9,4.09,8,4.4,05/26/2019
13065,TMMBA,553.0,A,Dan,Olson,WI,19.0,4.43,4.55,4.4,4.13,4.29,4.08,4.0,danneng@yahoo.ca,k4z11YK4!6,29.04,0.73,Canada,Toronto,no,industry example based,2.94,2.1,0.26,4,1.9,01/31/2019
13066,TMMBA,553.0,A,Benjamin,Hallen,WI,19.0,4.65,4.77,4.81,4.81,4.81,4.71,4.71,stefano@live.com,L3x9iD4Mds,74.34,1.11,Canada,Osaka,no,problem based,1.73,1.6,3.46,0,3.84,01/31/2019
13067,TMMBA,553.0,B,Benjamin,Hallen,WI,19.0,4.68,4.82,4.78,4.82,4.78,4.82,4.62,parkes@optonline.net,4_Dh*ekjI1,35.4,0.96,China,Osaka,yes,group work focused,2.81,3.19,3.82,12,4.56,01/31/2019
13068,TMMBA,553.0,B,Dan,Olson,WI,19.0,4.38,4.38,3.93,3.5,4.0,4.0,4.0,parksh@aol.com,S7%qp4PVbg,94.05,2.83,China,Osaka,yes,group work focused,3.43,4.02,1.33,10,0.62,01/31/2019
13069,TMMBA,555.0,A,Lance,Young,WI,19.0,4.82,4.78,4.88,4.85,4.93,4.78,4.82,janneh@icloud.com,3vwX~0U3ij,42.54,4.74,China,Osaka,yes,visual,1.38,3.79,1.3,6,4.98,01/31/2019
13070,TMMBA,555.0,B,Lance,Young,WI,19.0,4.04,4.15,4.21,4.15,4.45,4.54,3.86,delpino@verizon.net,922*e5*@29,72.34,2.69,Japan,Osaka,yes,problem based,4.83,0.94,3.51,14,3.16,01/31/2019
13071,TNPRFT,231.0,A,Ruth,Bernstein,SP,19.0,4.06,4.0,4.17,3.93,4.5,4.1,4.3,tbusch@yahoo.ca,5oEftk9JZV,96.26,0.83,Canada,Osaka,no,online,3.76,0.15,1.73,0,4.28,05/26/2019
13072,TNPRFT,231.0,A,Ruth,Bernstein,AU,18.0,4.25,4.08,4.54,4.14,4.68,3.63,4.22,emcleod@me.com,87@Fp820w4,86.7,1.89,India,Vancouver,yes,online,2.34,1.22,1.77,4,1.24,09/30/2018
13073,TNPRFT,449.0,A,Deborah,Kray,AU,18.0,4.2,3.88,4.63,4.13,4.8,4.08,4.13,kostas@yahoo.ca,N10HD&jdva,74.52,0.14,India,Tokyo,yes,group work focused,3.01,2.06,3.79,12,1.7,09/30/2018
13074,TNPRFT,451.0,A,Ruth,Bernstein,AU,18.0,4.57,4.38,4.69,4.69,4.78,4.25,4.13,aprakash@outlook.com,ivjz?aP10m,49.54,4.17,Canada,Osaka,no,alternative resource heavy,2.35,3.48,1.47,11,1.45,09/30/2018
13075,TNPRFT,455.0,A,Ruth,Bernstein,WI,19.0,4.71,4.82,4.77,4.31,4.94,4.86,4.91,ismail@comcast.net,ahF38wJ=DL,24.87,3.77,India,Shanghai,yes,visual,3.06,1.47,4.72,1,4.72,01/31/2019
13076,TNPRFT,490.0,A,Ruth,Bernstein,SP,19.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,dbindel@yahoo.ca,J5&4269WJc,98.06,1.62,China,Vancouver,no,online,2.04,2.09,2.92,11,1.21,05/26/2019
13077,TNPRFT,490.0,A,Ruth,Bernstein,WI,19.0,4.67,4.67,4.67,4.67,4.67,4.67,4.67,danzigism@live.com,iU8AnpB9qR,96.08,0.25,Japan,Mumbai,no,problem based,2.53,3.67,2.13,7,4.34,01/31/2019
13078,TNURS,340.0,A,Sharon,Hansen,WI,19.0,4.6,4.6,4.6,4.33,4.75,4.2,4.75,jcholewa@att.net,DsIDSYOwvE,43.84,0.22,India,Vancouver,no,problem based,1.32,3.16,1.22,11,4.32,01/31/2019
13079,TNURS,340.0,A,Sharon,Hansen,AU,18.0,4.88,4.88,4.88,4.88,5.0,5.0,5.0,pplinux@icloud.com,fKAKesR_&C,7.43,3.28,Canada,Osaka,yes,problem based,3.55,1.09,4.57,13,1.83,09/30/2018
13080,TNURS,345.0,A,Doris,Cumings,WI,19.0,4.0,4.0,3.9,3.88,4.17,4.0,3.25,jbarta@gmail.com,CWzXN4lD_e,87.32,4.81,Canada,Vancouver,no,powerpoint driven,4.4,1.52,0.62,8,3.17,01/31/2019
13081,TNURS,345.0,A,Doris,Cumings,SU,19.0,4.75,4.75,4.75,4.75,5.0,5.0,5.0,arandal@msn.com,c#NJCFVxDz,60.18,4.62,Canada,Toronto,yes,group work focused,1.73,1.71,1.1,10,1.3,07/23/2019
13082,TNURS,350.0,A,Weichao,Yuwen,AU,18.0,4.83,4.83,4.83,4.9,4.95,4.64,4.64,howler@yahoo.ca,YCxHc883f=,74.04,4.22,China,Mumbai,no,problem based,3.13,3.11,0.67,14,3.89,09/30/2018
13083,TNURS,350.0,B,Katie,Haerling,AU,18.0,4.17,4.3,4.7,4.7,4.83,4.7,4.3,carcus@hotmail.com,y73-he4lO%,39.32,1.41,China,Vancouver,yes,industry example based,2.99,1.1,3.46,4,1.64,09/30/2018
13084,TNURS,402.0,A,Sunny,Cheng,WI,19.0,3.6,3.8,4.14,3.94,4.38,3.63,3.94,earmstro@gmail.com,qbX4heb5F*,75.81,3.02,Canada,Vancouver,no,problem based,2.74,4.42,3.43,1,0.04,01/31/2019
13085,TNURS,402.0,A,Weichao,Yuwen,SP,19.0,4.15,4.05,4.6,4.44,4.75,4.38,4.43,stellaau@msn.com,J=gA-JF$0R,26.36,2.19,China,Toronto,no,group work focused,0.2,1.95,3.1,0,3.63,05/26/2019
13086,TNURS,403.0,A,Lisa,Davidson,WI,19.0,3.5,3.5,3.75,3.75,4.25,4.17,4.0,symbolic@optonline.net,HzG=#OyVY3,31.02,1.77,Japan,Toronto,no,group work focused,0.03,1.4,1.54,6,1.13,01/31/2019
13087,TNURS,403.0,B,Sunny,Cheng,WI,19.0,4.55,4.55,4.75,4.55,4.75,4.55,4.55,marnanel@optonline.net,RU6PlU9j1h,2.26,4.89,Canada,Shanghai,no,group work focused,0.69,4.45,4.87,2,0.34,01/31/2019
13088,TNURS,403.0,C,Susan,Johnson,WI,19.0,4.71,4.6,4.82,4.66,4.71,4.36,4.79,thaljef@mac.com,MoOR*8IyB6,3.9,0.59,India,Toronto,no,online,0.44,3.48,2.68,5,0.95,01/31/2019
13089,TNURS,407.0,A,Christine,Stevens,SU,19.0,4.92,4.92,5.0,4.92,4.92,5.0,4.92,claypool@icloud.com,Ou33A+WTxN,39.3,3.77,India,Osaka,yes,group work focused,3.83,4.11,2.02,12,3.39,07/23/2019
13090,TNURS,407.0,A,Robin,Evans-Agnew,AU,18.0,4.77,4.82,4.87,4.81,4.82,4.55,4.77,mbalazin@comcast.net,mz4Kol6uu4,55.53,0.88,Japan,Osaka,no,visual,3.17,3.21,4.92,1,3.95,09/30/2018
13091,TNURS,407.0,B,Denise,Drevdahl,AU,18.0,4.31,4.39,4.45,4.36,4.62,4.39,4.52,greear@gmail.com,Pp2bFH7Zv-,52.21,3.52,Canada,Mumbai,no,visual,0.35,2.64,4.99,12,3.54,09/30/2018
13092,TNURS,410.0,A,Denise,Drevdahl,WI,19.0,2.81,2.57,2.33,2.36,2.0,2.69,2.0,drolsky@icloud.com,UCKe#8Dvli,0.81,3.1,Japan,Mumbai,yes,alternative resource heavy,4.4,1.14,0.36,11,3.93,01/31/2019
13093,TNURS,410.0,A,Doris,Cumings,SU,19.0,4.58,4.38,4.58,4.33,4.58,4.58,4.58,scarlet@icloud.com,QPzXTMV2^=,42.08,0.44,Canada,Mumbai,yes,online,2.32,3.81,3.94,3,4.07,07/23/2019
13094,TNURS,410.0,A,Denise,Drevdahl,SP,19.0,3.88,4.0,4.13,4.06,4.3,4.17,3.8,sriha@icloud.com,U%=9tubh7d,74.48,4.83,Japan,Toronto,yes,visual,1.44,3.4,2.01,2,3.84,05/26/2019
13095,TNURS,410.0,B,Katie,Haerling,WI,19.0,4.7,4.7,4.7,4.77,4.67,4.75,4.67,gomor@yahoo.ca,rN@3zAqV+4,15.5,4.22,Canada,Tokyo,no,group work focused,4.79,1.19,4.39,5,2.79,01/31/2019
13096,TNURS,410.0,B,Katie,Haerling,SP,19.0,4.82,4.82,4.89,4.86,4.89,4.68,4.86,pajas@att.net,rCgM37+2rf,62.32,0.52,Canada,Mumbai,yes,problem based,0.21,3.55,2.2,9,4.34,05/26/2019
13097,TNURS,412.0,A,Sharon,Hansen,WI,19.0,4.56,4.67,4.82,4.75,4.75,4.67,4.56,carroll@comcast.net,o%I1gXUpa3,4.63,2.65,Canada,Tokyo,no,group work focused,0.48,2.5,0.13,14,3.45,01/31/2019
13098,TNURS,412.0,A,Susan,Johnson,SP,19.0,4.82,4.82,4.88,4.88,4.92,4.67,4.92,jlbaumga@me.com,j7jq@N1x5d,93.61,1.33,China,Tokyo,no,alternative resource heavy,0.07,1.2,4.88,2,3.2,05/26/2019
13099,TNURS,414.0,A,Robin,Evans-Agnew,WI,19.0,3.45,3.56,4.25,4.13,4.54,4.22,3.44,thrymm@msn.com,2e-8MIF?0K,32.26,2.68,Japan,Toronto,no,problem based,1.29,1.3,4.91,15,1.7,01/31/2019
13100,TNURS,414.0,A,Robin,Evans-Agnew,SP,19.0,4.21,4.5,4.56,4.64,4.7,4.32,4.14,michiel@verizon.net,R9thbtVV1i,18.93,3.42,India,Osaka,yes,group work focused,1.34,3.44,2.74,3,4.56,05/26/2019
13101,TNURS,414.0,AA,Robin,Evans-Agnew,SP,19.0,4.63,4.8,4.92,4.8,4.8,4.92,4.63,gtaylor@verizon.net,3QRh0+9fON,50.47,0.39,Canada,Tokyo,no,group work focused,4.35,1.05,4.35,14,3.26,05/26/2019
13102,TNURS,414.0,AB,Janet,Runbeck,WI,19.0,3.5,3.5,3.67,3.17,3.83,3.83,3.1,carcus@hotmail.com,giVgolX+dd,7.3,0.52,Canada,Toronto,no,powerpoint driven,1.33,4.58,1.57,11,3.56,01/31/2019
13103,TNURS,414.0,AB,Janet,Runbeck,SP,19.0,4.93,4.7,5.0,4.93,4.7,4.83,4.5,andrei@yahoo.ca,VOEDOO1Z&4,93.11,3.35,China,Mumbai,no,online,1.29,4.22,2.06,12,1.39,05/26/2019
13104,TNURS,414.0,AC,David,Reyes,WI,19.0,4.17,4.17,4.83,4.7,4.83,4.17,4.5,solomon@outlook.com,kv~jB1%vT&,22.48,2.95,Japan,Osaka,yes,group work focused,2.59,0.02,0.4,9,4.1,01/31/2019
13105,TNURS,414.0,AC,David,Reyes,SP,19.0,4.75,4.33,4.86,4.4,4.94,4.38,4.6,mahbub@msn.com,n6-1G0700U,40.95,3.82,Japan,Osaka,no,visual,2.81,4.88,3.62,4,2.22,05/26/2019
13106,TNURS,414.0,AD,Jane,Cornman,WI,19.0,4.83,4.93,4.93,4.93,4.93,4.93,4.93,scottzed@att.net,nZVrku02t7,76.8,4.58,Canada,Toronto,no,group work focused,0.96,0.01,4.53,14,2.1,01/31/2019
13107,TNURS,414.0,AD,Jane,Cornman,SP,19.0,4.25,4.5,4.83,4.83,4.93,4.7,4.7,slanglois@yahoo.ca,Ca+V3z7l2*,23.23,0.6,Canada,Mumbai,no,alternative resource heavy,4.03,3.81,1.54,12,4.1,05/26/2019
13108,TNURS,430.0,A,Sharon,Hansen,AU,18.0,4.75,4.75,4.75,4.75,4.9,4.9,4.9,mosses@att.net,6&1k_10GRe,1.59,4.61,Canada,Mumbai,no,online,3.38,3.15,1.19,9,2.08,09/30/2018
13109,TNURS,430.0,B,Sunny,Cheng,AU,18.0,4.17,3.83,4.83,4.75,4.83,4.1,4.17,dgriffith@mac.com,1x~7lc%sbw,61.02,2.49,Japan,Toronto,yes,alternative resource heavy,1.44,2.41,4.41,12,3.8,09/30/2018
13110,TNURS,430.0,C,Jane,Cornman,AU,18.0,4.3,4.3,4.5,4.5,4.5,4.0,4.13,msroth@hotmail.com,51+8_1DOzm,16.67,2.9,Canada,Mumbai,no,visual,0.96,3.71,1.73,4,0.26,09/30/2018
13111,TNURS,435.0,A,Susan,Johnson,WI,19.0,4.73,4.78,4.73,4.78,4.73,4.73,4.8,jeffcovey@sbcglobal.net,yqg6Sg3ZIT,50.75,3.69,Canada,Tokyo,no,powerpoint driven,4.67,3.43,2.97,4,2.1,01/31/2019
13112,TNURS,435.0,B,Katie,Haerling,WI,19.0,4.71,4.64,4.77,4.77,4.77,4.82,4.71,killmenow@yahoo.ca,6r66i5bkr7,56.19,2.09,Canada,Toronto,yes,alternative resource heavy,0.22,2.67,1.91,10,3.77,01/31/2019
13113,TNURS,450.0,A,Weichao,Yuwen,AU,18.0,4.89,4.89,4.95,4.95,4.95,4.89,4.89,bradl@hotmail.com,d9&+u9gx2&,23.49,1.33,China,Mumbai,no,group work focused,2.17,4.39,1.26,4,4.09,09/30/2018
13114,TNURS,450.0,B,Katie,Haerling,AU,18.0,3.83,4.0,4.0,3.83,4.17,3.83,4.0,jeteve@hotmail.com,f=7n*13id7,40.75,3.33,Canada,Mumbai,yes,visual,2.79,3.32,3.26,8,5.0,09/30/2018
13115,TNURS,451.0,A,Jane,Cornman,WI,19.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,noahb@yahoo.com,3RN0B9&fp2,95.12,0.15,Canada,Tokyo,yes,powerpoint driven,4.59,0.86,3.25,14,0.35,01/31/2019
13116,TNURS,451.0,A,Jane,Cornman,SP,19.0,3.92,3.92,4.42,4.29,4.64,4.19,4.43,nighthawk@msn.com,HDZNml8ek5,20.31,4.53,Canada,Mumbai,no,problem based,2.56,0.18,0.11,6,1.27,05/26/2019
13117,TNURS,451.0,B,Jane,Cornman,SP,19.0,4.64,4.64,4.75,4.7,4.87,4.75,4.75,drhyde@verizon.net,fdak%C*?ZV,81.06,0.36,Canada,Vancouver,no,group work focused,1.21,2.78,0.21,2,0.78,05/26/2019
13118,TNURS,503.0,A,Denise,Drevdahl,WI,19.0,3.86,3.75,4.3,4.1,4.5,4.0,4.17,jbryan@gmail.com,6!QKi0yHps,87.23,0.84,Canada,Tokyo,no,online,4.03,3.51,1.22,1,2.23,01/31/2019
13119,TNURS,505.0,A,Denise,Drevdahl,SP,19.0,3.0,2.5,3.25,3.5,4.1,2.5,4.0,dmouse@att.net,G7-AvB710Z,63.83,4.74,Canada,Shanghai,yes,industry example based,0.16,1.58,3.34,8,1.9,05/26/2019
13120,TNURS,505.0,B,Patsy,Maloney,SP,19.0,4.5,4.5,4.75,4.67,4.75,4.75,4.5,campbell@hotmail.com,zQ3O3nPe~!,64.14,3.34,Japan,Mumbai,no,group work focused,0.21,2.06,1.72,3,0.21,05/26/2019
13121,TNURS,510.0,A,Denise,Drevdahl,AU,18.0,4.59,4.79,4.67,4.67,4.73,4.59,4.25,marcs@live.com,MEGP4~pMQi,99.04,0.85,Canada,Toronto,no,problem based,2.34,0.35,2.55,9,2.68,09/30/2018
13122,TNURS,511.0,A,Christine,Stevens,WI,19.0,4.86,4.94,4.86,4.94,5.0,4.94,5.0,grossman@verizon.net,gqx!RQ*j5v,59.5,1.22,India,Mumbai,yes,problem based,2.96,3.65,1.91,13,0.73,01/31/2019
13123,TNURS,512.0,A,Katie,Haerling,SP,19.0,4.7,4.83,4.83,4.83,5.0,4.5,4.5,jadavis@live.com,zAb3SJzK_*,6.47,1.87,Canada,Mumbai,no,group work focused,3.18,0.83,0.66,9,4.03,05/26/2019
13124,TNURS,513.0,A,Katie,Haerling,AU,18.0,4.29,4.19,4.85,4.69,4.91,4.78,4.78,crypt@hotmail.com,QIEN0j7g41,76.44,4.35,Canada,Shanghai,no,group work focused,2.22,3.24,4.49,15,0.98,09/30/2018
13125,TNURS,523.0,A,David,Reyes,SP,19.0,3.5,3.5,3.83,3.75,4.57,3.33,3.75,lbecchi@att.net,uGDSLIquBi,53.61,4.8,Canada,Osaka,no,powerpoint driven,4.78,4.55,5.0,10,3.49,05/26/2019
13126,TNURS,527.0,A,David,Reyes,AU,18.0,4.83,4.83,4.83,4.83,4.93,4.83,4.83,mdielmann@optonline.net,5Mg+LzM&7-,38.9,1.25,China,Osaka,yes,alternative resource heavy,1.34,1.31,4.84,6,1.92,09/30/2018
13127,TNURS,539.0,A,Patsy,Maloney,WI,19.0,4.25,4.5,4.61,4.5,4.88,4.61,4.33,rwelty@yahoo.ca,vKUwLhLrdO,93.88,4.66,Canada,Mumbai,yes,online,2.39,1.0,1.06,15,0.21,01/31/2019
13128,TNURS,551.0,A,Weichao,Yuwen,WI,19.0,4.67,4.61,4.81,4.76,4.96,4.72,4.67,luvirini@comcast.net,t?+0oN2C40,19.19,2.38,Japan,Vancouver,yes,industry example based,0.36,0.56,2.41,3,2.1,01/31/2019
13129,TNURS,552.0,A,Susan,Johnson,SP,19.0,4.36,4.31,4.84,4.84,4.95,4.69,4.84,aschmitz@optonline.net,PT04f3OkM!,38.54,1.2,Canada,Mumbai,yes,alternative resource heavy,0.21,0.31,4.05,8,0.03,05/26/2019
